CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
e51d2676a24c   cliente_atm         0.09%     23.73MiB / 3.823GiB   0.61%     15.3kB / 19.8kB   5.65MB / 0B       1
8b029feb43c6   sectorizador        0.00%     23.29MiB / 3.823GiB   0.59%     22.7kB / 31.8kB   5.95MB / 0B       4
96cc78a6160c   consumidor_redis4   9.48%     18.89MiB / 3.823GiB   0.48%     39.4kB / 48.6kB   0B / 0B           2
e1cfb64403b9   consumidor_mongo3   20.63%    29.46MiB / 3.823GiB   0.75%     42.9kB / 48.2kB   623kB / 0B        8
76eb8623dfaf   cliente_historico   0.41%     25.62MiB / 3.823GiB   0.65%     15.7kB / 5.79kB   6.14MB / 0B       4
06a48e8b6ffd   consumidor_mongo2   3.27%     29.45MiB / 3.823GiB   0.75%     39.8kB / 44.3kB   0B / 0B           8
93293ebba40a   consumidor_redis2   3.91%     18.88MiB / 3.823GiB   0.48%     39.9kB / 52.3kB   610kB / 0B        2
3de1edace4a4   consumidor_redis3   2.33%     18.88MiB / 3.823GiB   0.48%     36.1kB / 45.4kB   0B / 0B           2
f6c6dc9972aa   consumidor_mongo1   3.32%     29.45MiB / 3.823GiB   0.75%     41.8kB / 46.4kB   2.95MB / 0B       8
09d2e9763551   consumidor_redis1   4.21%     18.87MiB / 3.823GiB   0.48%     36.9kB / 46.9kB   3.53MB / 0B       2
796aaa473809   consumidor_mongo4   2.11%     29.45MiB / 3.823GiB   0.75%     41.7kB / 46.4kB   3.01MB / 0B       8
9e6d2bc85166   consumidor_redis5   8.04%     18.87MiB / 3.823GiB   0.48%     34.1kB / 41.6kB   0B / 0B           2
77d9cf1a7fc4   consumidor_redis6   4.81%     18.89MiB / 3.823GiB   0.48%     35.5kB / 43.1kB   0B / 0B           2
9831c1646d9a   kafka_ui            76.69%    69.93MiB / 3.823GiB   1.79%     3.55kB / 126B     9.15MB / 98.3kB   21
b6fb06b499b0   consumidor_mongo6   5.16%     29.46MiB / 3.823GiB   0.75%     42kB / 46.1kB     328kB / 0B        8
ac257e676ed0   consumidor_mongo5   7.31%     29.44MiB / 3.823GiB   0.75%     42.2kB / 47.4kB   598kB / 0B        8
